0.09 -0.90 0.27 -3.67 2.65 -2.87 -0.02 1.93 ,,168,181,160,89,37
-0.27 -0.79 -0.01 -3.10 -1.60 2.95 0.85 -0.54 3.92 -3.36 -1.71 -0.32 -0.81 1.55 ,,110,102,146,136,17
0.06 -1.17 -3.26 0.18 ,,42,92,191,93,68
-0.35 1.56 -1.10 2.77 -0.48 2.68 ,,103,175,1,184,36
-0.21 -0.47 -2.17 0.05 ,,130,129,50,132,92
-0.83 -0.26 -2.49 -1.71 ,,151,110,56,91,88
-1.17 -0.39 -0.02 4.49 -0.88 2.04 1.09 0.42 -2.64 ,,123,67,5,31,26
-0.91 3.10 -0.11 ,,41,2,126,166,95
0.60 -0.49 -2.25 -4.00 -3.25 -0.84 2.24 ,,27,104,103,101,42
-0.39 0.97 -5.04 2.84 1.02 -2.77 ,,44,44,70,93,45
-0.42 -1.50 -0.87 2.81 1.85 1.87 -1.89 ,,2,52,23,116,35
0.51 -1.36 -6.62 -3.33 -2.62 2.24 ,,99,98,116,4,48
-1.28 6.57 3.39 -0.70 ,,62,56,70,92,71
0.93 1.63 0.62 -5.52 -2.36 -1.59 0.09 -1.22 2.63 ,,72,132,190,182,30
0.00 0.71 -1.21 1.06 3.23 -1.87 0.07 -0.21 -1.42 -1.32 1.92 -0.90 -1.80 0.62 -0.73 -1.10 0.00 -1.04 -0.14 -0.67 1.40 0.58 ,,36,184,144,63,13
0.39 4.29 ,,124,9,165,60,74
-1.01 -2.60 -1.53 -1.61 2.49 ,,78,61,155,49,47
0.14 0.41 -2.71 -1.85 -0.09 -2.29 -4.24 -0.24 -0.89 -0.88 0.43 0.54 1.55 ,,98,125,123,2,17
-0.46 -0.99 0.01 1.58 0.42 1.89 3.36 0.96 1.38 0.24 -0.26 ,,144,177,55,152,17
-0.37 -0.95 1.73 0.48 1.65 3.89 2.21 0.58 0.52 1.76 -0.17 -2.35 ,,74,41,107,117,23
0.91 1.01 3.22 -2.13 ,,189,140,24,127,52
0.10 -1.02 2.31 ,,190,124,191,112,71
-0.06 0.36 0.14 -0.46 -4.60 -1.24 -2.82 1.68 ,,28,136,127,152,36
0.39 -2.68 1.83 -2.13 -3.76 1.08 -1.51 -1.45 2.35 ,,24,74,161,9,32
-1.08 0.51 0.79 -0.23 -0.81 -0.58 0.60 -0.12 0.17 1.16 0.72 1.50 0.69 0.06 0.38 2.11 -0.15 -0.67 -0.11 ,,143,78,174,96,5
-0.46 2.80 2.22 5.36 -2.80 0.80 -2.18 1.93 ,,88,64,61,87,37
0.04 -1.18 -1.22 -1.75 -1.14 1.04 1.89 ,,36,27,127,101,39
-0.73 1.17 0.62 -3.26 ,,124,98,83,6,85
-0.10 -1.05 -4.58 1.74 -1.05 0.31 ,,14,144,109,155,44
1.38 -1.50 0.32 0.33 ,,13,32,99,25,70
-0.04 2.85 -2.79 1.28 ,,37,167,180,128,61
-0.33 -0.74 1.53 ,,152,180,104,40,89
0.20 -0.27 5.67 2.81 0.31 ,,141,137,26,140,59
-0.02 4.18 3.02 ,,139,2,42,60,95
2.40 -2.84 0.59 ,,85,115,181,142,79
-0.98 0.05 3.32 1.09 3.22 -2.13 ,,111,43,77,86,52
0.27 0.36 -2.94 -2.05 1.21 0.26 1.36 2.66 -0.76 2.41 -0.81 5.43 -2.80 1.11 -0.11 -0.43 -1.85 ,,162,43,80,83,16
-0.33 -0.18 ,,186,28,161,69,89
0.90 2.99 -2.22 5.91 -2.95 -0.79 -1.68 1.67 ,,71,190,183,37,38
0.56 1.14 0.41 1.61 1.31 -2.16 ,,171,119,36,91,39
0.41 0.76 3.47 2.83 ,,95,110,89,63,83
-0.06 0.16 0.85 0.26 0.63 1.15 -1.08 0.51 1.26 0.62 -0.19 -0.48 -1.40 -0.46 -3.18 -0.54 0.34 1.79 -0.25 0.99 -1.53 -1.20 0.16 -0.69 -0.67 -0.85 0.47 -1.09 0.80 0.89 0.52 ,,43,111,183,24,9
-0.21 -0.90 1.19 5.02 2.99 -2.64 2.53 ,,126,169,66,88,46
0.19 -1.86 -2.49 0.77 -2.33 -1.24 ,,173,169,46,39,51
0.75 -2.16 -1.20 -0.80 -2.19 1.59 0.28 3.01 -2.44 0.32 -0.42 -1.76 ,,146,154,142,188,19
1.24 3.31 -0.98 3.75 ,,129,1,136,77,55
-0.66 -1.23 -1.04 1.81 -2.76 1.24 1.76 1.38 -2.51 ,,143,40,50,132,34
0.71 5.06 -3.25 0.90 ,,85,139,181,135,64
-0.37 -0.61 0.72 -0.41 -0.64 -0.14 -1.12 1.52 0.68 -0.94 -0.95 -0.09 0.09 -0.32 0.19 1.53 1.10 -0.73 2.54 0.45 -0.21 -0.86 -1.59 -0.21 -0.24 -1.00 0.52 -0.43 2.96 0.81 ,,125,20,172,124,7
0.05 0.71 2.16 -6.00 2.11 1.02 -2.77 ,,157,28,106,148,45
-0.54 -0.74 0.99 -4.51 -0.95 -1.81 1.14 ,,123,102,114,91,33
-0.83 -0.18 -4.21 0.14 ,,83,67,188,161,83
0.71 3.56 2.61 -1.94 1.91 ,,151,107,185,99,35
-0.46 1.35 2.46 -0.52 3.54 -2.13 ,,142,5,56,139,52
0.05 -1.94 3.55 ,,140,118,117,49,86
-0.33 1.84 1.70 5.05 3.34 1.39 ,,109,41,171,116,49
2.55 -2.89 -1.39 ,,132,35,151,53,29
-1.35 0.34 -3.89 ,,121,190,95,158,75
0.12 0.12 1.74 -1.33 -0.99 3.50 -2.64 -0.46 -0.82 0.84 0.83 ,,47,2,118,70,23
-0.80 -3.74 0.24 ,,146,102,118,15,83
0.09 0.05 0.06 0.94 0.13 -1.26 -2.48 -1.68 -0.32 -0.44 -0.05 -1.34 -0.14 -0.67 1.40 0.58 ,,81,129,103,4,13
0.19 2.44 1.58 -4.00 2.98 0.57 0.92 ,,134,127,103,96,42
0.71 -1.13 -0.70 -2.65 -2.61 -1.68 -1.26 ,,82,174,113,147,20
-1.51 -2.31 0.54 5.60 2.01 -2.13 1.22 -1.96 ,,158,79,78,80,35
-0.83 -1.14 1.62 -6.30 2.43 -0.91 -2.28 ,,180,88,161,148,38
-0.33 -1.41 -2.79 ,,11,114,5,105,38
0.50 0.13 2.17 -0.81 ,,64,140,99,25,92
-0.09 -2.31 1.26 6.00 2.84 1.32 1.15 -1.96 ,,111,65,139,159,35
0.10 0.01 -5.73 -4.23 0.26 ,,3,84,178,18,67
-0.75 2.04 0.69 1.09 3.92 -2.84 0.44 0.50 -1.57 -0.31 1.88 ,,125,110,159,112,19
0.24 -0.15 -1.04 1.26 -0.14 -1.08 0.51 1.05 -0.92 -1.11 -0.91 -3.15 -1.33 -0.28 0.90 0.54 0.67 0.99 -1.94 1.15 -0.09 -0.72 -0.87 -0.91 -0.77 ,,57,70,127,167,9
0.05 0.96 -0.79 -1.50 0.27 1.84 -1.56 0.46 -1.48 -1.53 -2.13 0.65 1.64 0.33 -3.77 -0.30 0.75 0.54 -0.42 0.64 -1.60 -0.89 ,,168,126,88,170,12
0.00 -1.55 -2.25 -2.11 2.67 -1.80 ,,179,134,23,53,48
-0.52 -0.04 -0.49 0.11 -0.28 1.29 0.03 -0.93 -2.49 0.38 -1.16 -0.70 -0.08 0.99 0.00 1.46 0.16 1.44 0.32 0.26 -0.77 0.15 -1.33 -0.05 0.44 0.51 -0.09 0.22 -0.13 -0.38 0.43 0.24 -0.39 0.01 0.21 0.15 -0.64 -0.08 0.39 -0.52 -0.51 -0.79 -0.06 -0.20 ,,148,53,32,41,4
0.56 0.19 -2.82 -0.20 -2.16 -3.27 -3.29 -0.65 -0.43 1.64 0.31 -2.24 ,,150,135,114,106,22
-0.33 -0.09 -0.02 0.24 0.24 0.65 -0.33 -0.53 0.23 -0.79 0.23 0.07 0.21 -0.72 -1.33 -0.51 0.41 0.42 -0.36 -0.55 -0.19 -0.56 -1.26 -0.27 -1.73 -0.43 -1.71 -0.59 -0.54 -0.77 -0.19 -0.82 0.82 -0.71 -0.78 0.15 -1.02 -0.16 -2.48 -1.69 -0.27 -0.13 0.12 0.18 -0.70 -0.52 0.12 -0.28 -0.48 -0.42 0.37 -0.19 -0.66 -0.43 -0.33 0.32 -0.29 0.13 -0.04 0.26 -0.07 ,,4,136,159,36,4
-0.36 -1.10 -0.47 -2.57 0.68 1.59 0.97 0.81 -2.69 ,,147,48,120,180,27
0.74 1.11 2.70 ,,191,113,125,34,75
0.14 1.47 -0.15 0.40 ,,30,107,25,187,67
-0.18 -0.64 -5.60 -1.96 2.67 2.21 ,,95,125,55,57,49
0.00 -1.15 -1.45 -0.57 1.16 -1.32 -1.37 0.54 -2.14 -3.06 -0.27 -0.77 -0.14 -0.67 1.40 0.58 ,,9,18,136,40,13
1.24 -4.40 -2.93 0.78 ,,73,171,71,26,64
-0.35 0.32 -3.04 -0.54 -4.11 0.39 -0.64 -1.74 -1.17 -1.12 2.04 ,,98,105,128,35,24
-0.34 -6.86 -4.19 -0.24 ,,191,179,140,20,69
1.38 -5.34 -1.81 1.65 ,,77,116,91,3,53
0.21 0.23 -0.69 -0.58 1.07 -0.36 0.95 -2.90 ,,137,13,114,99,30
-1.18 -2.98 2.22 5.36 2.53 0.80 1.91 -2.20 ,,158,63,93,114,37
0.05 0.08 0.71 1.08 -1.23 -3.25 0.51 1.84 -0.27 0.20 1.04 -0.24 0.61 -0.54 -0.95 0.06 -1.23 0.79 1.94 -1.92 -0.04 1.21 -0.85 0.37 0.92 -1.16 ,,104,85,78,85,9
-0.33 0.06 -2.59 -2.68 ,,100,52,136,114,86
0.59 -1.45 -6.43 2.66 -0.30 ,,16,91,37,185,48
0.59 0.43 2.02 0.88 ,,83,93,78,129,77
0.71 -0.53 -1.14 1.44 ,,33,190,93,76,88
0.05 0.52 0.20 -2.13 1.50 -0.45 -2.68 -2.38 -1.48 1.68 -0.64 1.97 ,,31,18,129,143,22
-1.01 0.82 -3.99 ,,15,173,4,161,65
-0.27 -0.83 0.65 0.67 4.44 2.36 1.76 1.38 -2.51 ,,96,20,16,132,34
-1.07 1.28 4.68 -3.95 1.65 ,,65,21,179,123,53
1.38 -2.26 -2.84 0.59 ,,20,123,111,75,79
0.51 -1.75 -1.16 0.39 ,,72,111,122,7,81
-0.19 -0.50 -0.04 0.06 0.28 -0.61 -1.42 -0.71 0.23 -0.10 0.55 -1.21 -1.66 -0.16 -0.34 0.51 0.04 -0.64 0.13 -0.41 -0.15 -0.48 0.05 0.05 -0.33 -0.36 1.02 -0.37 -0.10 0.07 -0.20 -0.05 -0.80 -0.22 -0.48 -0.03 0.64 -0.15 -0.03 0.23 -0.22 -0.07 -1.69 -0.15 2.60 0.10 0.03 -0.34 -0.43 -0.43 -0.42 -0.24 -0.37 -0.29 0.14 -0.39 0.06 -0.36 0.04 -0.35 -0.08 -0.14 -0.30 0.10 0.14 -0.24 0.08 0.11 -0.69 -0.28 -0.15 0.25 -0.08 0.28 -0.34 0.06 -0.21 0.57 -0.28 -0.17 -0.15 -0.22 ,,33,192,64,21,2
-0.27 1.40 4.48 2.02 -1.93 ,,126,105,18,74,58
0.51 0.38 0.58 0.52 ,,92,20,146,26,83
0.50 -2.04 -1.80 6.04 -2.77 -1.13 2.63 ,,54,91,11,18,44
-0.98 0.11 -1.04 3.87 -2.81 ,,74,180,22,125,30
-1.36 -0.65 -0.99 1.75 -0.67 ,,184,14,112,11,23
0.71 -0.19 -3.43 -2.79 1.28 ,,14,71,89,31,61
-1.07 -3.16 -1.80 ,,191,54,25,74,89
0.28 2.22 2.38 ,,68,102,160,133,87
-0.35 0.30 -5.51 -3.49 0.74 ,,1,119,97,48,65
0.19 -0.02 -0.77 -0.89 -5.12 2.08 1.32 1.30 -1.48 ,,188,83,126,154,30
-0.58 0.08 -0.11 -1.39 -0.37 -0.03 -1.06 0.00 0.57 -0.76 -0.89 -0.29 -0.17 -0.82 1.44 0.28 0.35 0.05 0.24 0.39 -0.07 -0.94 0.61 -0.21 0.52 0.04 0.04 0.63 -0.30 -0.13 0.76 -1.82 0.36 0.82 -0.26 0.19 -0.26 -0.61 -0.78 0.08 -0.69 -0.41 -0.47 0.08 0.56 -0.21 -0.09 0.50 -0.24 -0.46 0.50 -0.03 -0.65 1.49 1.98 -2.98 -0.39 -0.34 -0.18 -0.28 0.15 0.14 0.21 -0.68 -0.19 -0.13 -0.49 -0.01 0.10 -0.24 -0.17 -0.24 0.56 -0.24 -0.86 -0.24 -0.14 -0.16 ,,90,74,54,109,3
-1.11 0.28 -0.62 -0.72 -1.42 2.12 0.82 -0.55 -1.43 -1.43 0.15 ,,8,155,60,124,12
-0.83 -2.10 -1.17 -2.61 ,,176,150,132,139,77
-1.18 -3.37 -0.53 ,,44,15,38,143,84
-1.18 0.44 4.23 2.43 -2.25 1.93 ,,124,163,106,142,38
-0.39 2.21 0.27 -0.84 1.16 -2.63 ,,123,20,90,9,24
-0.29 -0.79 -0.56 -1.60 0.51 1.55 3.88 2.34 2.09 0.23 ,,167,49,177,134,22
0.51 -0.26 -0.08 -3.35 2.18 -1.51 -0.85 -1.36 -3.34 1.11 1.85 -0.36 ,,24,127,119,185,16
-2.43 -7.35 -3.62 -0.15 ,,7,141,133,46,75
0.50 -0.33 -3.72 0.45 ,,11,121,177,116,67
-1.18 -1.44 4.65 3.23 -1.01 ,,98,71,162,163,65
-1.12 6.78 2.97 ,,105,155,57,175,70
0.54 6.38 3.85 -0.66 ,,53,14,40,94,72
-0.79 0.35 1.53 0.23 1.24 2.98 -1.14 -0.64 -4.90 2.17 -1.75 -0.33 1.71 ,,8,5,191,112,20
-1.33 3.23 -1.19 0.43 1.07 1.92 -0.90 -2.05 -0.09 -0.22 ,,65,162,31,118,13
-0.33 3.04 1.79 4.27 -3.52 -1.46 -1.09 2.61 ,,112,156,177,150,31
-0.77 2.20 -0.16 ,,129,159,143,85,95
-1.94 -6.39 -4.13 0.70 ,,6,114,134,172,71
-0.21 0.33 1.13 1.33 -4.01 2.47 0.06 -2.52 0.52 -1.20 ,,152,126,46,161,25
-0.06 -1.18 4.21 -1.60 1.04 1.53 ,,102,73,123,71,30
0.34 -0.35 -0.98 -1.35 0.96 -2.43 1.26 0.73 -0.92 -1.11 -1.20 -2.19 -0.88 0.26 0.68 0.06 0.96 -0.30 -2.16 1.00 -0.37 -1.54 -0.47 -0.07 0.44 0.80 0.89 0.52 ,,24,112,98,78,9
-0.53 4.70 -4.30 -0.60 ,,177,167,69,155,70
0.56 -3.30 -2.34 -1.76 ,,117,155,59,16,55
1.24 0.78 -1.56 -1.59 -2.15 0.99 ,,166,129,167,3,43
0.07 -2.15 0.76 -0.51 -0.49 -3.01 -3.15 -0.17 1.52 0.61 -0.44 -0.05 -1.34 -0.90 -1.09 0.66 ,,63,92,60,37,13
0.09 -0.25 -0.55 2.12 -1.84 0.44 -0.46 -1.34 2.73 -1.05 -1.56 0.39 2.52 -0.19 -1.34 -0.72 0.41 -0.83 -0.07 ,,112,160,180,192,11
-0.06 0.48 1.43 2.86 -0.76 -0.79 0.73 -2.34 -0.36 -3.29 2.20 0.91 1.81 ,,49,31,133,53,17
-1.39 -5.70 -4.26 -0.96 ,,169,138,87,21,66
-0.10 -3.54 -1.80 3.01 -1.58 ,,68,41,123,178,49
1.13 1.28 -0.49 2.79 1.65 ,,63,29,131,62,53
-0.33 -0.05 -0.18 0.17 0.14 -1.38 0.11 -0.28 1.29 0.03 -0.93 -0.39 -0.63 -2.79 -0.58 0.84 0.08 -0.08 0.89 0.49 -0.09 0.17 -0.86 0.10 -0.40 -0.06 -0.35 0.98 -0.39 0.96 0.16 -1.71 0.32 0.26 0.50 -0.73 0.49 0.41 0.69 0.28 0.49 0.05 -0.36 -1.05 -0.20 1.14 0.22 0.05 0.74 -3.54 0.05 -0.72 -0.23 -0.01 0.62 0.32 0.15 -0.64 -0.08 0.39 0.16 0.06 -0.59 0.02 -0.40 -0.24 -0.53 -0.20 ,,187,47,74,134,4
0.05 0.52 2.33 -2.48 -0.37 3.64 -3.14 0.00 0.14 2.04 ,,67,154,23,70,24
3.22 1.07 4.45 1.89 -0.34 -0.05 ,,105,68,138,103,36
0.02 -0.05 -0.07 -1.15 0.40 -1.61 -0.73 2.89 -0.39 -1.59 1.02 -0.32 -1.34 0.21 1.33 -0.41 -0.89 0.73 0.15 -1.38 -0.14 -0.15 1.24 -0.47 -0.85 0.14 -1.09 0.75 0.99 0.04 -0.91 ,,7,14,148,96,7
0.50 -1.44 3.68 -4.27 0.90 ,,98,13,116,52,42
-0.86 -0.65 -3.78 -3.01 1.62 ,,155,164,61,7,59
0.60 -1.24 -0.71 -3.83 -0.72 -1.68 1.93 ,,15,124,172,38,37
-0.83 -2.24 -0.67 -2.35 ,,192,61,183,36,39
-1.16 1.42 2.16 -0.43 ,,162,53,4,110,80
0.06 2.76 -3.80 ,,111,37,131,27,81
-0.37 -0.41 -2.31 0.02 ,,96,61,74,166,94
0.84 1.44 0.59 0.24 2.43 -2.38 0.85 -1.96 0.37 1.97 ,,137,189,167,14,22
2.30 6.11 -2.03 ,,49,181,62,151,53
0.80 -3.29 -2.95 1.32 ,,72,175,98,3,54
-0.41 -0.43 -2.36 0.53 ,,128,79,63,7,92
0.37 0.52 -2.01 2.63 -2.72 -1.92 ,,71,146,2,42,37
-0.17 -3.08 -3.14 0.60 ,,75,11,149,5,52
0.39 0.40 -4.43 1.48 1.43 ,,187,54,112,47,40
-1.01 0.45 -2.42 -0.34 ,,53,79,34,178,69
0.04 1.25 1.29 -1.06 1.22 -1.65 -2.03 ,,123,96,78,98,41
-2.33 3.80 -1.23 ,,123,67,153,59,44
0.08 -0.19 -0.79 -2.65 ,,98,90,61,34,87
-0.35 -0.15 3.46 -3.36 ,,84,174,83,54,83
0.00 -1.22 -5.00 -7.55 1.17 ,,40,153,41,1,62
0.80 6.43 3.85 0.30 ,,106,143,30,168,71
-1.07 -2.55 ,,153,53,169,36,72
0.05 -0.98 -0.76 0.55 0.05 2.08 -0.12 4.06 0.51 0.62 -0.08 -1.86 ,,174,104,10,159,21
-0.17 1.57 -1.19 0.26 -0.10 2.33 0.32 1.30 -1.18 -0.07 -0.19 -0.86 ,,101,162,80,135,8
0.14 0.39 2.93 4.04 ,,173,104,111,33,80
0.90 -0.96 -1.11 2.38 ,,60,102,137,110,87
-1.67 -4.98 -4.30 0.33 ,,59,135,157,25,70
-0.14 -0.41 -0.02 -0.11 -1.39 -0.37 -0.78 1.04 -0.55 0.50 -0.62 0.72 0.05 0.40 -0.50 -0.62 0.24 -0.20 0.73 -0.05 -0.26 0.19 -0.26 -0.61 0.11 0.51 -0.35 0.42 -0.26 -0.49 0.34 -0.15 -0.46 0.50 -0.03 -0.64 -0.43 0.57 0.21 -0.05 -0.52 -0.57 -0.33 -0.37 -0.03 -0.21 -0.24 -0.86 -0.24 -0.21 0.51 -0.44 ,,63,69,20,175,3
0.14 -1.45 -5.89 -2.42 1.28 ,,11,102,116,91,61
