-0.71 -0.16 -1.94 -1.98 -1.70 -1.40 -1.03 0.21 2.31 -2.08 -0.55 -1.37 ,,75,8,68,45,12
0.96 1.86 6.93 0.73 2.80 0.21 ,,59,43,77,5,40
2.39 -5.64 3.24 ,,54,82,36,107,83
0.24 0.16 -0.28 0.41 1.30 0.55 0.94 -0.27 2.06 0.21 -0.12 -0.86 -0.36 -0.53 1.24 -0.65 -0.05 -0.53 -0.86 -0.47 -0.43 -1.40 -0.40 -0.44 0.37 -0.65 0.41 -0.17 0.15 ,,52,42,186,33,5
-0.39 0.87 0.63 -0.61 -0.60 0.61 0.10 0.52 -2.37 -0.45 -0.41 -2.08 5.10 -0.37 -0.06 -1.03 -1.07 0.10 -0.27 0.06 -0.19 -1.36 -0.12 ,,37,5,173,18,4
3.23 0.82 ,,31,138,21,130,68
1.90 4.00 7.75 -0.36 ,,74,105,101,86,84
3.11 3.57 6.66 -3.43 ,,162,178,166,82,82
3.37 3.57 -6.84 2.59 -2.74 ,,124,103,142,20,51
2.23 -0.15 5.13 1.54 0.93 ,,37,84,168,119,53
2.17 -9.65 4.18 -2.84 ,,108,107,105,181,72
0.44 0.84 -7.98 2.86 1.66 ,,149,150,130,34,65
2.31 -8.06 2.25 -1.41 ,,44,76,128,87,66
3.11 -1.51 2.44 6.90 0.11 2.59 -2.85 -0.31 ,,27,139,112,21,36
-3.68 -5.66 -0.23 1.27 -0.69 ,,67,148,35,156,30
-0.78 -0.90 8.92 -2.73 -1.77 ,,134,153,56,133,64
-0.88 -0.49 -3.50 -4.81 0.61 ,,136,43,78,45,42
3.22 -8.56 4.67 -3.19 ,,87,165,126,156,75
0.99 -1.05 -0.52 -0.10 -0.05 1.32 -1.77 -0.42 -0.68 -3.05 -1.54 0.69 -0.79 ,,56,22,120,145,18
-1.07 -0.29 1.76 -0.31 -2.36 -5.03 -2.82 -0.08 -2.00 -2.80 -0.53 -1.09 -0.73 ,,186,93,15,22,20
1.21 1.11 -8.68 4.49 3.74 ,,69,146,127,109,58
1.55 6.62 -0.80 ,,11,181,4,35,68
-0.39 -0.90 -1.96 -0.14 -0.68 0.09 -1.38 0.79 2.51 0.58 0.92 -0.44 -5.76 1.48 0.24 -0.25 0.04 -0.96 ,,137,106,38,71,12
0.76 1.68 -0.88 1.21 -2.84 -4.88 -0.04 1.55 0.54 2.86 -2.42 1.48 -0.55 0.69 ,,59,51,133,77,18
-2.40 -0.96 1.12 0.33 ,,170,31,100,24,31
-1.06 -2.58 -0.79 -4.11 -1.47 -1.57 -1.73 1.33 -0.80 ,,104,92,19,166,29
0.59 1.84 -0.47 3.68 -3.08 -2.10 2.28 -3.31 0.33 ,,15,116,116,93,31
1.21 4.44 5.34 1.51 ,,85,37,108,32,83
-0.88 -0.14 -0.92 -1.28 -0.09 -0.17 0.18 -0.19 -1.61 1.54 -0.97 -0.17 -1.33 0.52 -0.51 0.23 -2.73 0.75 0.91 0.92 -1.39 -0.88 0.70 -0.30 ,,183,65,99,169,11
0.48 -3.69 -8.39 -0.39 ,,183,177,87,86,90
8.97 0.95 ,,77,156,25,151,56
-2.05 -8.21 4.90 3.08 ,,20,2,7,56,77
-0.76 -2.52 -2.64 7.50 -1.45 -0.52 -0.46 ,,147,49,131,123,46
-1.82 1.84 -7.58 -3.14 1.54 ,,51,45,145,156,65
0.52 1.29 -0.34 3.63 5.38 0.65 0.67 -1.79 0.33 ,,59,169,111,29,31
0.65 0.80 7.77 2.03 1.20 ,,125,171,166,22,63
6.94 -1.54 -0.15 ,,123,44,186,33,41
-0.30 -0.25 -0.30 -0.67 -2.27 -0.21 0.59 -0.36 0.72 -0.12 -0.48 -0.11 0.03 -1.47 -2.14 -0.23 0.01 0.24 -0.37 -0.10 ,,105,26,85,45,2
-0.77 -1.37 -0.09 0.85 3.89 -4.45 -0.75 1.18 -3.97 -2.57 -0.37 0.51 ,,18,32,89,178,21
-3.14 -0.73 7.75 -3.46 -1.04 ,,139,91,63,134,55
2.31 -8.90 4.58 2.84 ,,105,116,115,65,74
-0.95 -1.78 0.42 3.62 5.02 -1.26 2.16 -2.51 1.76 -0.70 ,,148,61,132,149,28
1.75 7.91 4.90 3.08 ,,24,156,179,119,77
-0.60 -0.81 -0.15 -1.08 -0.72 0.45 -1.51 -0.92 -1.76 -0.72 -0.55 -0.80 0.06 0.23 1.04 -1.28 -0.25 -0.86 -0.89 -1.55 -0.17 -0.01 0.34 0.15 0.37 0.15 ,,45,60,15,67,5
-2.63 0.44 -9.01 2.57 -0.26 0.29 ,,65,7,36,114,51
0.48 2.05 0.99 -0.42 -1.25 0.85 2.35 4.35 -0.25 -0.98 0.76 2.06 -2.57 -1.51 -0.58 0.97 -0.94 ,,51,130,76,61,16
2.70 -9.08 -1.36 ,,46,111,58,161,85
-3.67 -1.25 -5.43 -2.90 1.49 ,,125,104,49,170,53
-2.37 -10.01 -4.11 2.34 ,,66,31,15,152,73
-3.41 -9.77 -4.76 -3.16 ,,110,168,94,191,72
1.90 -0.62 2.36 6.64 0.29 3.41 -2.85 0.01 ,,25,186,124,119,36
-0.78 -0.11 0.49 -1.00 -2.44 2.00 -0.44 -0.92 -2.35 2.00 -0.43 0.42 0.69 -1.50 ,,131,189,61,164,15
-1.52 -1.99 -8.25 -3.16 -1.96 ,,171,43,23,188,65
1.72 -8.38 3.05 ,,41,108,47,108,86
1.52 2.11 -0.39 1.95 5.15 -0.06 1.40 0.87 -1.79 -0.20 ,,78,137,129,16,26
-10.64 1.09 -0.95 -1.00 ,,107,37,164,79,52
-1.07 -2.03 -6.86 -4.00 -1.40 -1.55 ,,171,141,70,112,54
-0.69 1.83 -6.41 -0.68 -2.24 1.43 1.31 0.29 ,,166,122,115,92,29
0.30 1.13 1.73 -1.10 -0.75 1.73 3.03 3.73 0.34 2.97 -2.49 -1.66 -0.16 -0.88 ,,66,114,186,75,19
-6.72 ,,3,165,10,108,84
0.76 -8.35 2.46 -1.96 ,,78,21,92,35,65
0.51 -1.08 0.20 -0.54 0.80 0.41 -0.21 -0.82 0.04 -0.60 0.42 -0.33 -1.37 -2.80 -0.26 0.66 -0.87 -0.57 -0.32 0.38 -0.43 -2.38 3.85 -0.16 1.10 -0.80 0.31 -0.25 0.34 0.79 0.58 -0.62 -0.27 0.06 -1.22 0.28 0.15 ,,161,146,149,118,5
-0.07 0.55 -1.07 -0.44 -0.86 -1.13 -0.34 -1.96 -1.05 -1.52 2.48 0.18 -0.09 1.02 -0.88 0.97 -0.56 3.12 -0.60 -0.86 -1.66 -0.83 0.93 -1.03 -0.21 ,,177,174,169,144,10
1.21 -0.87 10.01 -3.25 -1.12 ,,57,37,165,143,68
2.34 1.26 -3.59 0.59 ,,101,61,91,1,38
0.58 1.44 9.33 2.23 -1.52 ,,39,119,187,1,67
0.59 4.62 8.36 0.82 ,,45,120,146,7,90
-3.14 6.56 0.69 0.73 -0.22 ,,84,192,20,130,34
2.85 0.42 7.53 3.88 -1.81 ,,118,165,146,14,55
-0.06 -0.70 -2.78 4.37 1.41 0.45 -0.06 -2.94 1.50 0.15 -0.88 ,,120,95,186,107,20
1.75 9.71 3.81 2.34 ,,42,165,161,150,73
-3.47 -0.17 -9.07 1.99 -0.88 ,,113,12,66,187,55
-1.51 -1.54 7.53 -3.60 1.62 0.74 ,,37,17,103,131,55
0.41 0.82 3.98 4.43 2.84 -1.44 ,,30,86,149,24,54
-0.76 -2.07 0.36 -1.20 5.88 0.27 -2.03 -2.47 1.43 -0.20 ,,136,4,91,160,28
-0.11 -0.57 -0.48 -0.86 -1.16 -0.20 -0.54 -0.48 -0.23 -2.20 -2.48 0.06 -0.59 0.26 -0.91 -0.73 1.22 0.12 -0.60 -4.52 1.50 -0.22 -0.30 1.02 -0.08 -0.64 -0.31 -0.37 ,,192,172,61,64,8
0.30 0.09 0.60 1.66 -0.16 0.38 -0.23 0.66 1.60 3.15 0.77 -0.74 0.14 0.69 0.65 2.58 -1.17 -0.84 -1.48 0.27 0.43 0.04 ,,33,161,40,42,12
-1.07 1.68 -4.38 1.06 ,,78,51,122,173,85
-0.58 -3.28 4.85 -4.70 1.29 0.11 ,,96,183,74,188,24
-9.29 -0.37 ,,192,20,145,24,94
4.10 2.55 ,,17,17,20,118,36
-2.52 -9.84 1.25 ,,62,128,64,157,83
-1.96 0.62 -6.71 -2.05 -0.52 0.16 ,,83,18,99,114,46
0.77 9.64 3.40 0.82 ,,55,29,170,52,68
6.73 -2.26 -3.03 ,,129,50,102,37,74
-2.84 7.09 2.40 ,,70,164,27,180,78
1.83 7.40 0.87 2.65 ,,79,115,187,125,69
0.46 -2.59 -1.26 0.36 -3.12 5.17 0.38 1.57 1.19 -1.69 -1.14 ,,117,139,41,30,26
1.21 1.68 -0.87 -0.36 2.27 6.39 0.04 0.72 -3.09 -2.00 -1.43 1.08 ,,8,39,98,26,23
-3.15 0.00 -8.02 -1.35 -0.45 0.14 ,,123,83,33,99,45
-1.70 -3.99 -4.04 -3.22 ,,164,98,42,188,79
-2.98 -3.37 -4.63 -3.40 ,,139,91,134,97,75
0.77 0.71 9.89 -0.42 0.48 0.70 ,,60,100,99,53,52
0.00 -0.68 -0.19 0.86 -0.59 -0.27 1.11 -0.36 0.49 0.55 -0.84 1.09 -0.40 0.01 -1.07 1.58 1.13 0.66 -0.72 -0.27 -0.81 0.50 0.50 -0.58 3.85 -0.16 0.07 -0.45 -0.28 0.30 0.99 -0.23 0.58 0.32 0.15 -0.22 -0.47 ,,73,185,130,140,5
2.04 3.48 2.57 -0.04 -0.59 ,,7,106,126,186,51
-0.52 0.71 -4.35 1.08 -0.89 -1.29 0.42 ,,7,145,102,185,22
-1.07 -3.89 -4.90 -2.71 ,,153,163,36,182,86
1.66 0.63 -8.27 1.89 -0.07 -0.74 ,,80,163,131,142,49
0.48 -1.37 9.54 4.59 1.03 ,,101,183,100,97,65
-1.06 2.22 0.94 -4.11 2.00 1.22 1.59 1.41 -0.63 ,,50,1,190,125,31
0.00 -0.21 -0.20 -0.13 0.15 -0.37 -0.37 0.02 -0.32 0.03 0.07 -1.28 -0.33 0.30 -0.77 0.34 0.28 -0.23 -0.39 -0.49 -0.40 0.41 -0.30 -0.39 -0.51 -0.96 -0.64 0.18 -0.31 -0.02 -0.29 -0.18 -0.31 -0.45 0.08 -0.58 -0.29 -0.03 0.01 0.39 -0.39 0.32 0.18 -0.14 -0.12 -0.30 0.20 0.37 0.08 0.25 -0.84 -0.46 -0.44 0.15 -0.09 -0.15 0.37 1.97 0.90 0.22 -0.33 -0.60 0.90 0.42 0.34 -0.02 0.22 0.02 -0.21 0.05 -0.61 -0.04 0.59 -0.36 0.72 -0.14 -0.27 -0.35 -0.35 0.39 -0.15 0.10 -0.34 -0.19 -0.43 0.11 -0.42 0.21 -0.38 -0.07 -0.24 -0.92 -0.07 -0.06 -0.51 -0.25 0.34 -0.31 -0.43 -0.21 -0.39 -0.45 -0.21 -0.24 -0.15 -0.22 -0.28 0.06 ,,46,168,77,17,2
-0.04 1.12 -0.27 1.22 2.24 5.24 -0.36 -0.01 -0.82 -3.23 1.12 -1.11 -1.33 -1.25 ,,130,111,59,19,14
1.74 -1.82 7.23 -2.15 -3.96 -0.23 ,,42,114,83,122,36
2.78 9.18 3.74 -3.22 ,,13,156,104,10,79
-1.70 -5.12 7.01 0.48 ,,73,55,1,83,85
-0.88 -1.86 3.85 -3.28 -1.80 -1.66 ,,188,117,80,152,54
0.61 -0.72 4.64 -0.10 0.26 1.02 -0.95 0.65 -1.40 -0.46 -1.05 -0.43 ,,82,26,121,39,12
2.41 -9.53 -4.82 -3.03 ,,137,126,132,178,74
-0.60 -2.14 -0.13 -1.21 -5.82 0.60 -2.10 -1.66 2.66 -0.59 ,,163,19,102,117,29
0.54 2.16 -0.61 0.97 3.77 -3.03 -0.71 3.01 -1.84 -1.58 0.72 ,,34,118,179,61,26
-0.71 -2.03 0.64 -6.89 -3.46 -4.59 3.37 -0.79 ,,176,36,42,100,39
1.77 9.76 4.30 -3.41 ,,6,118,82,37,70
2.46 6.13 5.99 -3.32 ,,15,122,117,127,80
-0.90 -0.60 -2.16 0.11 -1.36 -1.87 -6.35 -1.03 0.30 -2.60 -2.39 1.51 1.08 0.15 -0.88 ,,127,4,27,143,20
-3.10 -9.88 0.53 ,,62,86,71,186,89
2.85 -0.74 -10.04 -2.64 0.91 -1.62 ,,13,22,142,31,49
0.99 4.18 -8.57 0.82 ,,32,30,132,160,90
2.29 3.95 0.36 -0.71 -0.84 -0.27 -0.83 0.75 ,,28,179,63,146,15
-3.47 1.17 -7.24 -2.45 -2.75 -0.85 ,,165,32,43,69,41
0.76 0.80 7.80 0.84 0.63 -0.94 ,,145,187,141,19,43
0.60 2.25 -1.01 5.44 2.91 -0.97 -4.00 -1.76 0.29 ,,153,167,80,13,30
0.64 2.99 5.63 -0.96 -1.57 -0.06 ,,31,191,88,147,35
-0.60 -0.90 -0.73 -0.29 -0.33 -0.58 0.53 0.77 0.78 0.52 -2.31 0.21 -0.47 -0.74 -1.48 0.36 1.15 -0.01 0.53 0.71 -0.31 -0.12 -1.11 -0.05 ,,141,123,28,104,9
-0.76 -0.95 -1.05 -0.54 -2.33 -4.61 -2.43 -1.37 -2.83 1.93 1.14 -1.13 ,,98,31,22,151,24
-9.19 -1.44 1.22 ,,89,166,14,152,57
-0.71 -0.05 -0.68 -0.58 0.17 -0.29 0.72 0.09 -0.64 -1.39 0.52 -1.04 -3.72 2.01 -0.63 -0.97 0.21 -0.80 -0.86 0.36 -0.66 1.02 -4.90 1.03 0.12 0.23 0.96 0.01 -0.18 0.91 ,,167,61,85,173,9
-1.70 -3.37 -3.67 3.34 ,,103,6,176,142,75
-3.32 -7.27 1.90 -1.29 1.10 ,,115,158,4,80,54
-0.57 -0.78 0.10 -0.81 -0.28 -0.75 3.72 1.83 -0.14 0.30 0.48 -1.28 -1.45 0.50 -2.51 0.27 -0.23 -0.71 -0.40 -1.02 -0.24 ,,135,92,180,145,10
0.24 2.19 -0.80 0.19 0.43 1.83 2.36 0.42 -1.19 -0.99 -0.74 0.25 -0.49 -0.53 0.22 -1.12 0.70 0.00 ,,167,135,96,26,11
-0.74 -3.06 -1.72 -2.92 0.51 ,,121,30,62,36,50
-1.37 -0.34 -1.14 -0.13 -0.29 -2.24 -2.98 -3.32 -0.48 -0.54 0.91 1.52 0.15 -0.80 ,,15,6,26,159,17
-0.30 -0.45 0.08 -0.19 0.42 -0.98 -0.99 0.49 0.12 1.29 -0.84 0.63 -0.27 0.19 -1.58 -2.20 0.65 -0.53 -0.54 0.77 0.07 -0.58 0.37 -1.50 -0.08 -1.04 0.33 0.69 4.82 -0.67 1.52 -0.53 0.48 0.21 -1.59 ,,186,108,4,162,6
0.54 -1.24 0.19 0.01 0.46 1.84 0.61 -1.51 3.43 -0.89 -1.96 -0.01 0.12 -0.31 ,,1,163,144,189,14
0.62 7.07 3.46 4.11 -3.32 0.21 ,,43,125,71,85,40
-0.23 7.42 -2.26 0.25 -1.32 ,,151,100,103,11,49
-3.67 -8.85 -6.16 -3.20 ,,108,93,26,167,77
-1.64 -1.27 -0.07 -1.10 1.87 5.14 -1.68 -1.20 -0.56 1.44 1.84 -0.43 0.90 ,,164,115,111,110,22
-0.37 0.02 -0.28 0.15 -0.38 -0.55 -1.46 -0.15 -0.72 -0.64 -0.28 -0.52 -0.32 -0.09 -0.35 0.31 -0.26 -0.89 0.06 -1.02 -0.16 0.18 -0.19 -0.04 0.21 -0.11 -0.11 -0.20 -0.12 -0.28 -0.13 0.20 -1.02 1.84 0.44 -0.07 -0.25 -0.08 -0.06 -0.54 -0.63 -0.49 -0.23 -0.40 -0.01 -0.06 -0.15 -0.08 -0.53 -0.29 -0.06 -0.36 -0.51 -0.09 ,,80,22,101,69,2
1.83 7.60 4.60 1.47 ,,62,138,92,113,64
2.68 1.49 3.84 -2.52 ,,97,148,182,12,72
0.30 1.35 9.65 -3.90 -1.95 ,,104,99,47,6,66
1.34 3.75 3.21 3.05 ,,183,174,179,17,86
1.40 0.70 4.21 5.08 1.61 0.62 -0.93 ,,135,165,171,43,42
-2.38 -9.44 0.82 ,,82,145,75,171,90
-2.94 -1.21 -8.80 -2.19 -0.07 0.44 ,,169,14,40,172,49
0.99 2.16 0.05 -0.01 0.73 4.17 2.18 0.15 0.06 0.61 2.77 -1.66 -1.07 -1.33 ,,114,190,190,6,18
-4.53 -5.53 1.43 ,,190,62,161,61,34
-2.68 -9.66 3.40 -2.22 ,,160,104,137,101,68
0.65 1.32 8.18 -3.88 -1.41 ,,161,178,148,95,66
0.09 -0.03 0.32 -0.60 -0.04 -0.47 0.85 0.20 -0.09 -0.34 -0.26 0.63 0.42 0.07 -0.83 0.00 0.45 0.10 0.77 0.08 1.23 -1.03 0.15 0.15 0.30 0.50 -0.07 -0.31 -0.02 -0.27 0.21 0.34 -0.10 -0.24 0.13 -0.15 -0.75 -0.76 0.29 0.01 -0.23 -0.63 -0.55 0.00 -1.27 0.52 -0.11 -0.20 0.08 -0.22 0.15 0.07 0.03 0.01 0.04 ,,39,136,170,161,3
-1.75 -0.44 -0.16 4.34 0.66 -1.42 -2.45 1.87 -1.03 0.61 ,,118,79,70,6,23
2.08 9.63 -1.69 ,,182,130,169,128,87
0.76 -0.72 -5.40 -2.30 2.45 1.48 1.74 -0.63 ,,74,149,14,69,31
2.79 1.85 7.28 2.18 -1.46 ,,22,55,168,6,62
9.38 1.69 -1.30 ,,3,138,52,101,58
0.10 1.02 1.04 -0.28 0.31 1.28 -0.09 -0.81 -1.18 0.10 -0.79 -0.35 -0.08 1.24 -0.71 -0.23 ,,189,84,183,2,6
